transaction_amount,hour_of_day,is_weekend,num_items,customer_age,prev_transactions,distance_from_home,device_type,network_quality,is_first_transaction,store_type,velocity_score,is_fraud
116.01082889744144,2.0,0.0,3.0,51.257391580026635,2.0,2.7306327922716798,0.0,45.186818748253586,0.0,1.0,6.375494055551791,0
109.29188144513765,3.0,0.0,4.0,61.15321086409538,3.0,3.8363146808956827,0.0,,0.0,1.0,1.5251657678017518,0
,1.0,0.0,1.0,48.103189646260425,1.0,9.309670839344097,1.0,100.0,0.0,0.0,3.9513972526062413,0
95.95607510672693,2.0,0.0,2.0,21.361833291102954,0.0,10.23091087318721,0.0,80.35718533293496,0.0,1.0,2.4973541648308757,0
68.77447724557113,2.0,0.0,2.0,48.58992264373905,13.0,,0.0,,0.0,1.0,5.486053955961226,0
96.20244881787386,1.0,0.0,0.0,50.03332521812512,2.0,2.2886306060266923,1.0,,0.0,1.0,6.273979790002578,0
,2.0,0.0,4.0,33.93611268668757,4.0,13.30080346944853,0.0,67.22584668934894,0.0,1.0,5.900311528629317,0
,2.0,0.0,5.0,44.06207161241261,4.0,7.095476022001121,0.0,54.5901402053796,1.0,1.0,5.963280826307919,0
94.27300773736911,2.0,0.0,5.0,18.0,2.0,58.90261568805639,0.0,98.74086899500355,0.0,0.0,8.568296843009875,0
19.622006781551292,2.0,0.0,3.0,29.667267629223506,4.0,19.685934949746127,1.0,56.43624839387585,0.0,0.0,,0
116.66849256304391,2.0,0.0,1.0,48.36362829817325,2.0,10.97528473024118,2.0,100.0,0.0,1.0,4.514906752239487,0
,2.0,0.0,2.0,,3.0,7.127141148444009,0.0,93.53949073589717,0.0,0.0,4.675502330295052,1
88.17755816320704,3.0,0.0,3.0,,,14.47479095627234,0.0,72.32367948505109,1.0,1.0,6.801615068837796,0
110.08264525646273,3.0,0.0,2.0,49.290509214390994,7.0,80.61410771014464,1.0,80.01804985473333,0.0,0.0,6.04619540187796,0
58.19689239499877,2.0,0.0,2.0,,0.0,,0.0,100.0,0.0,0.0,,0
42.81368963396691,2.0,0.0,2.0,21.106295272864948,12.0,9.673366435295042,1.0,82.37721293732979,0.0,1.0,1.8646709659398861,0
,2.0,0.0,4.0,19.178986583033584,4.0,14.928645534372235,2.0,,0.0,0.0,5.830403101880924,0
53.03323030906228,3.0,0.0,3.0,24.568392432898264,0.0,30.03685223375665,0.0,54.15478554061504,0.0,0.0,5.096202996100982,1
107.72468327976256,2.0,0.0,5.0,44.401301499808994,7.0,50.45910942237046,1.0,98.39070543850761,0.0,1.0,,0
87.54819802218108,2.0,0.0,3.0,,7.0,17.253091255010258,1.0,58.879526141255866,0.0,0.0,4.700749727198094,0
94.16170421023767,1.0,0.0,5.0,51.096091505352476,4.0,,2.0,64.89640277664064,0.0,0.0,2.8590265775714183,0
132.72155135528106,1.0,0.0,2.0,51.705710862479414,,7.375236708519077,,100.0,0.0,1.0,5.102670295448278,0
116.28981582910832,2.0,0.0,2.0,42.63741564262562,2.0,81.04917908718983,0.0,100.0,0.0,0.0,7.013824826288625,0
54.66757274228536,3.0,0.0,4.0,53.3644742728437,5.0,32.01569336420879,,100.0,0.0,0.0,5.772211590029006,0
182.6654818589265,2.0,0.0,2.0,25.96265093079807,8.0,19.638534610466905,1.0,55.64303114186835,1.0,1.0,5.354962646558309,0
202.82717824147707,3.0,0.0,4.0,42.65587168113927,6.0,47.00084138454639,1.0,92.41600572274112,0.0,0.0,,0
64.90041560966223,3.0,0.0,3.0,,3.0,13.243962898226117,,79.98873377832713,0.0,0.0,4.372346442095061,0
68.12062289620181,2.0,0.0,3.0,20.625964066946693,1.0,39.744779028223114,,100.0,0.0,0.0,5.11015309915673,0
106.83733236996153,,0.0,2.0,,0.0,41.65386465896501,0.0,80.40921027691863,0.0,0.0,3.252107677558399,0
30.535063489450494,1.0,0.0,4.0,28.904919039497962,5.0,24.925017036031907,0.0,79.72643730992868,0.0,0.0,5.101232162243946,0
116.72283949935125,1.0,1.0,2.0,21.362072873302257,0.0,62.94213171106981,0.0,61.12946038874576,1.0,0.0,8.355998366387642,0
145.5681361087361,2.0,0.0,4.0,57.817014421095266,5.0,13.086049752095239,1.0,,1.0,1.0,7.23932376794958,0
43.51465726711909,2.0,,3.0,18.91221696421181,0.0,23.14862466662694,0.0,58.566131006049986,0.0,1.0,5.800383949490825,0
180.68556345293234,3.0,0.0,5.0,24.454042962305166,1.0,20.301675819053262,0.0,89.51133819042334,0.0,0.0,4.099509447738343,0
102.89320237133782,2.0,0.0,2.0,45.42917849627825,6.0,26.365242092356862,1.0,,0.0,0.0,3.4529121760699186,0
21.150175890450143,2.0,0.0,3.0,18.0,12.0,27.44063930436691,0.0,61.331834201014374,0.0,0.0,3.457512247651427,0
90.70377595256146,3.0,0.0,3.0,18.0,2.0,1.7223422875664973,2.0,51.268751020837044,0.0,0.0,5.14547788136192,0
,2.0,,2.0,41.700346729529834,6.0,6.106568121343932,0.0,65.26583631472475,0.0,0.0,5.334675404504241,0
89.14344625268987,2.0,1.0,2.0,57.39460111893636,1.0,1.3504177224756548,0.0,47.229201627064036,0.0,0.0,6.895985384689153,0
171.81677028529893,3.0,0.0,5.0,38.94278064010123,,3.341004192293695,1.0,,0.0,1.0,,0
147.26057673057417,,0.0,5.0,,14.0,6.618223599701047,1.0,,0.0,0.0,3.5799936594367052,0
65.67306234231155,1.0,0.0,3.0,,1.0,58.79169286857865,0.0,84.15539978221038,0.0,0.0,7.789415647948566,0
161.17844412093137,,0.0,3.0,44.45814824394523,22.0,7.881913383325223,0.0,64.73714915389928,0.0,1.0,7.175553759185782,0
83.93786169410441,3.0,0.0,,60.59023733326239,4.0,43.810429069399234,0.0,100.0,,0.0,7.980072976409327,1
101.69513618411688,3.0,0.0,2.0,,6.0,,0.0,68.76318149592564,0.0,1.0,4.660744079952037,0
102.46640828974218,2.0,0.0,3.0,,1.0,19.117532950227105,1.0,73.46946275922387,0.0,0.0,,0
65.2152561401468,3.0,0.0,1.0,21.306068744484747,9.0,82.3112853458383,2.0,100.0,1.0,0.0,,0
104.55468031279565,1.0,0.0,2.0,47.479925103480895,4.0,2.3291098091106885,0.0,87.15386559044981,0.0,,5.140660687431135,0
101.26926389861359,3.0,0.0,5.0,26.03846536817337,3.0,,2.0,74.3094886532631,0.0,0.0,,0
114.82877725703808,2.0,0.0,5.0,48.02228916820536,3.0,30.15141446016213,1.0,100.0,0.0,1.0,1.1390515468417561,1
,3.0,0.0,1.0,47.58523866436539,4.0,82.93592976075333,0.0,75.72506157711355,0.0,1.0,3.8714787582297605,1
45.236474057859766,1.0,0.0,6.0,18.0,3.0,48.05995123876004,1.0,79.24620368166855,0.0,0.0,3.635030411439984,0
82.56739327960705,2.0,0.0,4.0,35.69603045677518,3.0,27.67251137952102,0.0,,0.0,0.0,5.004523344906834,0
148.6550780507536,2.0,0.0,3.0,39.89508170593139,,,0.0,61.14226142593325,0.0,0.0,4.079683495577756,0
38.964378704292066,2.0,0.0,3.0,26.369211150486308,4.0,3.751502898650842,0.0,84.66405984344671,0.0,0.0,3.9172284293845787,1
96.64108549753223,3.0,0.0,3.0,18.0,7.0,39.16088945092966,0.0,78.0890707879794,0.0,1.0,5.965930880616665,0
,2.0,0.0,6.0,,3.0,19.599520389829813,0.0,77.11296918508981,0.0,1.0,3.5781033483581295,0
168.16144875661251,2.0,0.0,2.0,18.0,3.0,23.965679688303947,1.0,100.0,1.0,0.0,3.9990386311658597,0
103.21400095477314,3.0,0.0,3.0,42.536087651192645,0.0,39.69686750283252,0.0,59.7746323364111,0.0,0.0,5.512482463196814,0
65.5406090955216,1.0,0.0,2.0,18.36393055792073,4.0,32.0641012412347,2.0,100.0,0.0,0.0,5.8341689092399855,0
197.9173727110297,1.0,0.0,4.0,46.171931616969175,2.0,35.94038795645641,0.0,44.362721346133185,1.0,0.0,4.159901285694374,0
183.18664160717367,,0.0,1.0,25.58744497329617,1.0,8.077754753877558,2.0,65.19067131242008,0.0,,4.464605762044752,0
149.80238429029083,,0.0,2.0,,9.0,15.786106738827312,0.0,91.63532429260276,0.0,1.0,5.7728091881399735,0
100.33999222799989,1.0,0.0,4.0,,1.0,21.09690985458371,0.0,74.15442670613844,0.0,0.0,7.232618532829195,1
37.44432118073485,1.0,0.0,2.0,31.4589119324245,7.0,23.550571267691804,0.0,58.407300585590576,0.0,1.0,3.8981805216463954,0
181.6715766150548,1.0,0.0,3.0,32.244109217773975,2.0,10.292613411618817,0.0,61.46677640037043,0.0,0.0,4.665570228622032,0
150.081591260428,2.0,0.0,0.0,21.53860008651789,7.0,40.444859191418246,2.0,64.5244612723022,0.0,0.0,,0
78.534888774137,2.0,0.0,2.0,,1.0,14.455960551334462,2.0,79.73582887741148,0.0,0.0,3.037064135696623,0
75.25172598159634,2.0,0.0,1.0,40.94226298960119,1.0,1.6302917650424347,0.0,73.8680967569909,0.0,1.0,0.8015347330202518,1
184.99786872881901,2.0,0.0,2.0,34.670167461269685,4.0,10.348504930686094,2.0,87.05274671738847,0.0,1.0,1.7306649109939052,0
20.120041520228398,2.0,0.0,2.0,37.0222754735256,17.0,59.20352854806515,1.0,100.0,0.0,1.0,,0
26.781255989508992,1.0,0.0,2.0,60.428351476658634,,90.24468708186379,0.0,53.219924381253556,1.0,1.0,3.9140683510917085,0
144.34436950486503,1.0,0.0,4.0,54.068731341670485,10.0,106.60447593929764,0.0,,0.0,0.0,3.49542331976534,1
18.43324447914634,2.0,0.0,5.0,,8.0,14.496337635760373,2.0,81.89229193639659,0.0,0.0,2.579162131970632,1
112.86865532086748,2.0,0.0,3.0,41.57081453333564,39.0,23.002273006428396,2.0,63.56879598513537,0.0,1.0,5.485917429188179,0
,3.0,0.0,6.0,49.462751518567806,7.0,85.5170178098595,1.0,89.76131590112216,0.0,0.0,5.232837283123149,0
145.11385868933235,2.0,0.0,6.0,43.44397902404361,2.0,22.52856120777607,1.0,,,0.0,5.852848422296581,0
66.12176738321725,2.0,1.0,2.0,36.47682783309777,2.0,34.18904500374247,2.0,49.32112571893757,0.0,1.0,,0
136.64145409108724,3.0,0.0,5.0,58.051509931755554,8.0,55.14272748221805,1.0,72.88937818610556,0.0,0.0,5.3072511013399035,0
71.76129979145288,2.0,0.0,0.0,38.43506828435972,4.0,10.617430757181198,0.0,57.784018011794814,0.0,1.0,3.924193319278416,0
127.88455303625622,3.0,0.0,4.0,26.93834351122858,4.0,12.660911121845697,0.0,72.94909197557082,0.0,0.0,4.384711968999876,0
48.94187712198499,2.0,0.0,2.0,40.39881400238992,5.0,,1.0,,0.0,0.0,4.404833749693034,0
,2.0,0.0,1.0,42.85853009818102,3.0,26.28595134806616,0.0,64.52952515578902,0.0,0.0,5.650302550784481,0
5.517535395192354,3.0,1.0,4.0,43.39311888422019,11.0,33.305175985427674,0.0,75.7665080438446,0.0,0.0,,0
88.9373188207114,3.0,0.0,2.0,42.293471275276055,7.0,46.05552362083717,0.0,63.30216124789463,0.0,0.0,4.225539616545584,0
139.4959861090426,3.0,0.0,7.0,42.378459269548586,1.0,,2.0,82.95806548656647,0.0,1.0,7.67248441549882,0
108.7605709454256,2.0,0.0,1.0,48.53561544152021,,43.28781272410084,0.0,100.0,0.0,0.0,4.699823369397521,0
143.24122192455056,2.0,0.0,3.0,40.63315058998352,4.0,37.390164214116425,0.0,59.487937326485486,0.0,1.0,5.318449123815724,0
113.65053587471928,2.0,0.0,5.0,43.72319471080721,3.0,21.490316764980744,0.0,83.67464783132647,0.0,0.0,6.3151450847222215,0
74.30665413316532,3.0,0.0,6.0,21.7259497770209,0.0,6.286307971589775,0.0,34.99234784476687,0.0,0.0,4.51362042916693,0
115.3672808353985,3.0,0.0,0.0,23.06889821310245,3.0,5.923516779023422,0.0,57.891419351204284,0.0,0.0,3.259095966760732,0
60.700526974602525,2.0,0.0,5.0,51.24752031837349,1.0,74.41418331031264,0.0,94.80471202784955,0.0,0.0,1.7277164688419182,0
153.4885727491925,3.0,0.0,4.0,37.01668054724619,0.0,83.37101734988832,0.0,52.09094260100842,0.0,0.0,3.3347551889029416,0
176.6369456501289,2.0,1.0,3.0,43.21776267417381,1.0,8.181927127843789,0.0,78.50437954566871,0.0,1.0,3.4208473439282336,0
60.87007012907055,3.0,0.0,4.0,32.67339676059066,2.0,10.633763283850286,0.0,100.0,0.0,0.0,5.6376174125991145,0
81.27329246248746,3.0,0.0,3.0,39.4407607311878,0.0,28.170982416992267,0.0,80.24725074261636,0.0,0.0,3.80694525667106,1
103.79776339580437,3.0,0.0,,31.260091149657896,,11.947511080064189,1.0,70.02775756357408,0.0,0.0,5.852892924538276,1
103.37641023439619,2.0,0.0,3.0,35.790372066586116,10.0,35.44843560785582,0.0,100.0,0.0,0.0,,0
1.0,2.0,0.0,3.0,56.13932651502188,11.0,8.673521777632084,1.0,69.46645651164783,0.0,0.0,6.159398839971072,0
82.34168535946559,3.0,0.0,2.0,63.698862653406366,5.0,12.248691473381951,0.0,62.20564137957388,0.0,1.0,4.5370135487618715,0
64.78281547286204,2.0,0.0,3.0,57.91492328064028,0.0,7.475291221816629,0.0,83.38230343897891,0.0,1.0,6.171272065688992,0
62.25669017140395,3.0,0.0,2.0,31.580505949193117,5.0,1.6651878290129527,0.0,100.0,1.0,0.0,6.920987894584366,0
,2.0,0.0,2.0,63.899463299916235,0.0,25.787475418693056,0.0,62.66901171036469,0.0,0.0,1.7636263287941412,0
66.54636306700417,,0.0,4.0,64.17804496792641,2.0,2.482661626208454,0.0,58.74221024820813,0.0,0.0,4.423603113699992,0
71.79019100697568,1.0,0.0,4.0,57.123139439474215,4.0,22.333689943268777,1.0,100.0,1.0,0.0,,0
134.16644964055348,3.0,0.0,4.0,,1.0,21.723218850010653,2.0,,0.0,1.0,5.1114101788166995,0
65.38748353670519,3.0,0.0,3.0,27.158117446360002,0.0,11.163100811487057,2.0,75.22089609379047,0.0,0.0,5.082460980662186,0
133.43708277962563,2.0,0.0,1.0,32.883935419495295,,9.984012300808816,1.0,67.70316869697565,0.0,0.0,5.474023696322583,0
,1.0,0.0,,27.30922333143543,1.0,,0.0,60.40753645366838,0.0,0.0,3.764611993301645,0
70.75461732911151,3.0,0.0,3.0,,3.0,,0.0,74.96719372926161,0.0,0.0,4.21925236095865,1
183.9337336686283,1.0,0.0,2.0,18.0,0.0,2.154560699204761,1.0,94.8954597664636,,0.0,5.723025986496272,1
29.08171335334842,,0.0,5.0,62.55744249938134,3.0,39.85973676008137,0.0,95.67601169287504,,0.0,9.351926255889936,0
159.58537485535325,1.0,0.0,3.0,18.0,7.0,9.830873377630892,0.0,79.43646788265912,0.0,0.0,,0
179.3008408072676,2.0,0.0,3.0,29.66678197908518,6.0,3.0226578491063605,0.0,81.12854171776306,0.0,0.0,7.33557392450421,0
90.15390960015552,2.0,0.0,2.0,24.20524879437894,3.0,1.2611833421040208,0.0,91.1625175971376,0.0,0.0,7.687812233370914,0
59.379882553129,1.0,0.0,2.0,18.0,8.0,11.385084933842519,0.0,72.73886414323572,0.0,0.0,3.2587007083492354,0
48.62982242369945,3.0,1.0,3.0,18.0,8.0,18.808393125742743,1.0,88.31218553606367,0.0,0.0,5.550813506897395,0
119.45795978339643,2.0,0.0,3.0,41.699472977611975,6.0,2.8492937307882533,0.0,87.15449115623082,0.0,1.0,5.286337536891463,0
77.83588744042449,3.0,,2.0,40.29925507123284,,41.683240676201606,0.0,39.18298968846471,0.0,0.0,,0
148.92289028332752,2.0,0.0,3.0,30.174840501546683,11.0,,0.0,78.68736666431889,0.0,0.0,3.314038034236699,0
133.2684467516415,3.0,0.0,4.0,28.45932509258108,0.0,17.062740381883213,0.0,73.86127007271122,0.0,0.0,4.112193133149939,0
51.061814210884634,1.0,0.0,5.0,29.190288430321438,7.0,,0.0,100.0,0.0,0.0,8.18108586318843,0
102.37467341258215,3.0,0.0,3.0,,4.0,2.3171813601101854,1.0,50.312184032201834,0.0,1.0,4.401784646334363,0
52.4407814806022,2.0,1.0,1.0,30.32839175995272,2.0,9.644598114974173,1.0,58.53022007981109,0.0,1.0,6.685964991831603,0
178.01277647654655,3.0,0.0,5.0,32.6202199644783,3.0,76.93514939587244,1.0,66.77621127271847,0.0,0.0,5.612626932998836,0
,,0.0,2.0,,0.0,14.534020242006681,0.0,90.95168394669753,,0.0,2.053965589445409,0
139.20732081767494,2.0,1.0,3.0,18.0,2.0,14.257004966490031,0.0,87.74303332255316,0.0,0.0,5.619964441170502,0
77.27261406282778,2.0,0.0,4.0,44.167618433641096,3.0,0.7358207556359327,,82.79781715521254,0.0,1.0,4.538710475657409,0
33.343582261109674,2.0,0.0,1.0,36.465922574416304,0.0,4.92950694399933,2.0,81.7749256629649,0.0,0.0,4.005686550196764,0
,3.0,0.0,1.0,21.673956863850357,1.0,16.0600095483376,1.0,77.27824315643863,0.0,0.0,5.498129891890976,1
159.9649786460793,2.0,1.0,3.0,43.555456159549166,4.0,5.102895316572282,0.0,89.88076030038052,0.0,0.0,5.681486020327577,0
221.33582431727612,3.0,0.0,4.0,21.90232329035111,2.0,1.5349460316529249,2.0,88.75390619798104,0.0,1.0,3.560643902238616,0
148.50875412839295,3.0,0.0,5.0,,,27.369875479099377,0.0,50.10973087631959,0.0,0.0,5.960910347508661,0
93.29098946615377,2.0,0.0,3.0,35.62572934081447,5.0,8.214955958738704,2.0,91.40329580839236,,1.0,3.7556697466336475,0
109.46641536461871,1.0,0.0,4.0,52.23393603834771,0.0,3.1437697888433576,1.0,73.89644959204128,0.0,1.0,6.623963817273001,0
196.17228974124765,2.0,0.0,2.0,,7.0,14.676742902459322,2.0,69.47478908796661,0.0,0.0,3.2087350531693835,0
90.22636782070131,2.0,0.0,4.0,18.0,2.0,4.071280370452096,0.0,,0.0,0.0,4.293119908531098,0
135.6499215086194,2.0,0.0,3.0,18.0,2.0,1.4613924582152171,1.0,77.57196292883071,0.0,0.0,5.492550520207436,0
117.8486379633463,3.0,0.0,4.0,20.943009696636985,1.0,23.714056545811474,2.0,,0.0,0.0,4.716202623315824,0
152.93642649419394,2.0,0.0,3.0,45.14562198392384,1.0,75.05401100957336,0.0,69.28796254144203,0.0,1.0,7.678258733492783,1
,2.0,0.0,4.0,30.90331486568185,,1.9936148795227422,0.0,100.0,0.0,0.0,4.7341478906386385,0
4.417972467412142,1.0,0.0,5.0,18.0,0.0,1.0197257721215844,0.0,65.99533960339443,0.0,0.0,2.5750079372037304,0
181.29794576810315,2.0,0.0,1.0,37.47492097634525,9.0,14.545354974465674,,62.13902844558651,0.0,0.0,5.660863549216694,0
116.63037551620988,2.0,0.0,3.0,60.62170054850121,6.0,3.0547928072418404,2.0,,0.0,0.0,4.564895177735338,0
110.23794412008921,3.0,0.0,6.0,42.86406148607525,2.0,31.155723829626265,0.0,78.98506095847536,1.0,0.0,6.465001599868439,0
65.7685087119998,,0.0,,60.39333822290817,8.0,30.943558451038495,2.0,34.972410947579476,0.0,0.0,1.7423939848726717,0
103.40361346243105,2.0,0.0,6.0,31.182119030151668,0.0,5.497298432908335,0.0,,0.0,0.0,2.7942513216725358,0
121.97506153101132,3.0,0.0,1.0,66.1061692321947,7.0,25.07309340160644,,86.17345551435731,0.0,0.0,,0
127.16800961899675,1.0,0.0,0.0,42.41670584903138,0.0,,0.0,96.54911362399243,0.0,0.0,6.148679789451777,0
66.86881205270767,2.0,1.0,5.0,43.526622327381816,2.0,0.6436915225731852,1.0,82.06773964717802,1.0,0.0,7.0699524377964025,0
48.184537631311485,2.0,1.0,4.0,,2.0,17.53503098738671,0.0,68.15512407557247,0.0,0.0,3.326452907624885,0
59.45530318998751,,0.0,5.0,38.90422209635302,1.0,11.098105366854856,0.0,100.0,0.0,1.0,6.003824024815547,1
104.12208833174212,3.0,0.0,3.0,,5.0,16.312496079940733,2.0,74.25104405386426,0.0,0.0,4.589956763415829,0
136.20682796572487,1.0,0.0,2.0,26.68957594318792,0.0,,0.0,100.0,0.0,0.0,2.387840184597986,0
108.88505004666268,2.0,0.0,1.0,18.0,4.0,47.51065221946412,0.0,92.82228987212014,0.0,0.0,5.935222861405831,1
161.40151048040676,3.0,0.0,2.0,,11.0,,1.0,,0.0,0.0,5.947610748844113,0
179.63349991414418,3.0,0.0,1.0,48.93799790236494,,13.563208481656112,2.0,83.83757162445906,1.0,0.0,0.8098104246587834,0
156.32825147738788,1.0,0.0,3.0,18.0,6.0,21.733582356723947,2.0,62.42266589085035,0.0,0.0,5.747702229915097,0
118.34070216427212,2.0,0.0,1.0,18.310556937521607,0.0,16.201695879000756,1.0,33.665093288774685,0.0,0.0,3.834933230466555,0
121.2943603096518,3.0,1.0,6.0,29.413507295257936,7.0,0.9929713959339637,1.0,96.14969555198317,0.0,0.0,4.873923735838695,0
61.34951080722668,2.0,0.0,4.0,57.539738325051374,1.0,24.691385639769955,0.0,70.29813613900679,,0.0,2.531961347170643,0
88.9231701208131,2.0,0.0,4.0,,0.0,8.602860826903601,1.0,73.67492864458377,0.0,0.0,4.430276782318619,0
102.2745738165376,3.0,0.0,4.0,46.14060268588469,0.0,18.754215009377308,1.0,93.35236221314376,0.0,,8.955323952383521,0
109.16710028691759,2.0,0.0,3.0,27.49993505906736,0.0,60.89199710111926,1.0,75.84842541598002,,0.0,5.231055828671278,0
81.3365877029343,2.0,0.0,4.0,33.554861017372716,1.0,15.697356179908958,2.0,,0.0,1.0,2.2340220763357403,0
78.16401319797022,2.0,0.0,2.0,18.0,13.0,14.794719201048245,0.0,90.1519443547288,0.0,0.0,2.024942567817413,0
88.97308854217313,3.0,0.0,3.0,48.59483830048978,2.0,42.54616302604239,0.0,74.37388773821313,0.0,1.0,,0
96.1081401493599,2.0,0.0,4.0,55.043505505389525,3.0,8.064271649395474,0.0,38.15593317620457,,0.0,2.1813938389794774,0
104.22634918921622,3.0,0.0,4.0,18.0,5.0,52.392582975273825,2.0,,0.0,0.0,3.6738573986455183,0
88.20150063945142,1.0,0.0,6.0,44.60229809067564,8.0,3.1394406737181213,,38.8955985556532,0.0,1.0,7.613147106975573,0
109.8260584850735,1.0,0.0,2.0,62.03067362427479,1.0,,0.0,49.268955399711956,0.0,0.0,3.3237610132921867,0
58.808156517942294,3.0,0.0,4.0,30.841547460097587,5.0,32.979591018220255,2.0,67.18112508599148,0.0,0.0,,0
167.3049897257129,2.0,,4.0,32.04974553526131,13.0,,1.0,71.95329405875158,0.0,0.0,8.910201176833931,0
145.0864348570137,2.0,0.0,3.0,60.13246244016194,0.0,75.80620326327092,0.0,80.74718723921146,0.0,0.0,8.665317605667639,0
58.638452822383854,2.0,0.0,4.0,37.13254100290793,1.0,17.47621151442104,1.0,93.85468166947524,0.0,0.0,4.8112356341106315,0
84.48461473075481,2.0,0.0,,38.88560716231563,4.0,56.684154953132705,2.0,,0.0,,,0
101.77830370164968,2.0,0.0,6.0,18.0,8.0,,0.0,32.4549337495505,0.0,0.0,6.269011926449894,0
101.70417341296131,1.0,0.0,1.0,42.24767806152457,6.0,0.06219055555512653,1.0,41.5523887306201,0.0,0.0,3.1029775793948398,0
144.74552780134127,3.0,0.0,3.0,34.263689078952325,0.0,8.907937300773595,1.0,,0.0,0.0,6.983656053445646,0
143.6098500036489,3.0,0.0,4.0,32.74199290939217,6.0,21.312472158060118,0.0,,0.0,0.0,,0
105.40070604897505,3.0,0.0,2.0,25.6091023111923,2.0,8.105110125602867,1.0,51.17696755296069,0.0,1.0,7.966451724026443,0
132.55681209118285,1.0,0.0,3.0,37.412041145410676,8.0,45.88808193386098,1.0,93.07892885654638,0.0,0.0,3.60402550491105,1
120.91028779439861,2.0,1.0,4.0,28.42739789880797,15.0,35.181479982903475,0.0,,0.0,0.0,5.962636120110411,0
,2.0,0.0,3.0,18.0,,6.297452641071276,1.0,61.016398625726644,0.0,0.0,7.8597330981411275,0
131.62038695277604,1.0,0.0,1.0,23.807468421523087,0.0,59.93484865951512,0.0,80.27698992056428,1.0,0.0,,0
,1.0,0.0,3.0,35.579769273041414,,,0.0,52.22749808033946,0.0,1.0,4.330540194492575,0
1.0,2.0,0.0,6.0,37.134157228394336,6.0,16.219755015579917,0.0,,0.0,0.0,5.985509893465405,0
28.063994947156516,3.0,1.0,1.0,40.83745695143374,0.0,49.64306283179079,1.0,,0.0,0.0,,0
99.80979331646003,3.0,0.0,2.0,,1.0,28.82864537109779,0.0,,0.0,1.0,6.17773235849816,0
180.7687844734721,3.0,0.0,2.0,40.37302037916565,0.0,14.210636976015268,1.0,100.0,1.0,0.0,2.1024393287880687,0
79.93897640570819,1.0,0.0,1.0,42.74088925730293,0.0,16.48456935068885,0.0,47.29756535976341,1.0,0.0,2.8924170441308976,0
50.77329747590159,1.0,0.0,3.0,35.7058024668781,0.0,224.69975664259962,1.0,85.13238651696247,0.0,0.0,5.002967821474904,0
54.35945403517435,3.0,0.0,1.0,26.892020476762937,2.0,26.494283888368365,2.0,100.0,0.0,0.0,5.297349748613357,0
145.02665386657958,3.0,0.0,1.0,32.72510116747216,1.0,35.98294088506582,2.0,90.90793169790022,0.0,0.0,5.223070150417925,0
33.97716934578618,2.0,0.0,5.0,32.882946841853425,14.0,0.11043479984277095,0.0,81.04317771120385,1.0,0.0,,0
134.1662255758046,2.0,0.0,3.0,43.264883620519015,2.0,6.616152367045768,,78.67584167267978,0.0,0.0,5.079753575717583,1
2.4449067980687573,2.0,0.0,,26.989924402276085,,25.611271335988572,0.0,80.67355754176936,1.0,0.0,3.588935341959215,0
24.051510959334266,2.0,0.0,3.0,,3.0,15.505248773929084,1.0,85.0027834730491,0.0,1.0,4.376232954986488,0
92.88102574893533,2.0,0.0,3.0,47.030940669972324,3.0,12.69701179744652,0.0,77.98112962491409,1.0,0.0,5.754053668887873,1
116.96779063781102,2.0,0.0,4.0,24.605064009534978,1.0,10.572191577396412,2.0,14.076335000734034,0.0,0.0,4.8422084811409585,0
154.4384827108336,3.0,0.0,1.0,55.88466609454113,1.0,11.133331931730792,0.0,70.67736845979721,0.0,0.0,2.3412641647385293,0
57.682014005651354,,0.0,7.0,,0.0,42.42698612766413,2.0,71.31979969008087,0.0,1.0,7.762910357935553,0
58.402254125277445,,0.0,2.0,32.54484413224162,1.0,8.160913447722391,,48.84696740855882,0.0,1.0,0.21383390690818782,0
56.35194547731498,2.0,0.0,4.0,34.68075252295585,5.0,31.74885026040909,0.0,63.66445585209298,0.0,0.0,7.681973959529853,0
16.570796306120528,1.0,1.0,,47.632366063268734,2.0,13.685191533452059,0.0,97.29843821637877,0.0,1.0,,0
118.019669750904,3.0,0.0,4.0,61.19376069097906,2.0,5.6594302896240185,,100.0,0.0,0.0,0.500744649126057,0
71.46268531252619,3.0,0.0,4.0,28.95815267947218,2.0,85.56762963966983,0.0,78.48285266939509,0.0,0.0,7.115625297146959,0
,1.0,0.0,3.0,30.583445472715255,2.0,13.410933603603791,1.0,77.14618266314503,0.0,1.0,5.916269147846607,0
104.58803882677512,,1.0,5.0,38.32390564062173,17.0,,0.0,94.70840072408443,0.0,1.0,6.408333059499275,0
33.48431871305051,3.0,0.0,2.0,19.62903009497808,5.0,49.857887855083824,1.0,47.773373655426965,0.0,0.0,5.603972655613684,0
,2.0,0.0,4.0,45.029595189793554,14.0,8.857755370339337,1.0,99.46873820731288,0.0,0.0,,0
163.39802435515446,,0.0,1.0,18.0,13.0,,2.0,67.8771306639586,0.0,0.0,,0
1.0,2.0,0.0,4.0,43.569178737081586,3.0,,2.0,53.51894653890717,0.0,0.0,6.2855809447412945,0
64.00052333890304,3.0,0.0,1.0,48.02784790245531,0.0,10.61658609934873,0.0,87.44388069146865,0.0,1.0,6.540418716470141,0
96.49171442706765,2.0,0.0,4.0,,5.0,1.7742554195145273,0.0,59.093684512142644,0.0,,,0
123.12956464269756,,0.0,2.0,54.861941026860094,4.0,6.038081192808325,1.0,100.0,0.0,0.0,,0
